obs_point,date,head
MOORT_2,2018-02-26,19.52
MOORT_2,2018-02-27,19.53
MOORT_2,2018-02-28,19.52
MOORT_2,2018-03-01,19.52
MOORT_2,2018-03-02,19.53
MOORT_2,2018-03-03,19.47
MOORT_2,2018-03-04,19.48
MOORT_2,2018-03-05,19.56
MOORT_2,2018-03-06,19.57
MOORT_2,2018-03-07,19.55
MOORT_2,2018-03-08,19.59
MOORT_2,2018-03-09,19.64
MOORT_2,2018-03-10,19.67
MOORT_2,2018-03-11,20.76
MOORT_2,2018-03-12,19.89
MOORT_2,2018-03-13,19.8
MOORT_2,2018-03-14,19.74
MOORT_2,2018-03-15,19.69
MOORT_2,2018-03-16,19.71
MOORT_2,2018-03-17,19.67
MOORT_2,2018-03-18,19.64
MOORT_2,2018-03-19,19.61
MOORT_2,2018-03-20,19.58
MOORT_2,2018-03-21,19.57
MOORT_2,2018-03-22,19.62
MOORT_2,2018-03-23,19.64
MOORT_2,2018-03-24,19.59
MOORT_2,2018-03-25,19.54
MOORT_2,2018-03-26,19.53
MOORT_2,2018-03-27,19.45
MOORT_2,2018-03-28,19.41
MOORT_2,2018-03-29,19.55
MOORT_2,2018-03-30,19.45
MOORT_2,2018-03-31,19.48
MOORT_2,2018-04-01,19.54
MOORT_2,2018-04-02,19.47
MOORT_2,2018-04-03,19.41
MOORT_2,2018-04-04,19.45
MOORT_2,2018-04-05,19.57
MOORT_2,2018-04-06,19.55
MOORT_2,2018-04-07,19.44
MOORT_2,2018-04-08,19.42
MOORT_2,2018-04-09,19.4
MOORT_2,2018-04-10,19.37
MOORT_2,2018-04-11,19.45
MOORT_2,2018-04-12,19.36
MOORT_2,2018-04-13,19.41
MOORT_2,2018-04-14,19.49
MOORT_2,2018-04-15,19.56
MOORT_2,2018-04-16,19.58
MOORT_2,2018-04-17,19.62
MOORT_2,2018-04-18,19.64
MOORT_2,2018-04-19,19.56
MOORT_2,2018-04-20,19.52
MOORT_2,2018-04-21,19.48
MOORT_2,2018-04-22,19.35
MOORT_2,2018-04-23,19.38
MOORT_2,2018-04-24,19.36
MOORT_2,2018-04-25,19.31
MOORT_2,2018-04-26,19.33
MOORT_2,2018-04-27,19.25
MOORT_2,2018-04-28,19.24
MOORT_2,2018-04-29,19.22
MOORT_2,2018-04-30,19.27
MOORT_2,2018-05-01,19.47
MOORT_2,2018-05-02,19.4
MOORT_2,2018-05-03,19.43
MOORT_2,2018-05-04,19.43
MOORT_2,2018-05-05,19.38
MOORT_2,2018-05-06,19.31
MOORT_2,2018-05-07,19.22
MOORT_2,2018-05-08,19.09
MOORT_2,2018-05-09,19.05
MOORT_2,2018-05-10,19.07
MOORT_2,2018-05-11,19.1
MOORT_2,2018-05-12,19.0
MOORT_2,2018-05-13,19.08
MOORT_2,2018-05-14,19.09
MOORT_2,2018-05-15,19.12
MOORT_2,2018-05-16,19.08
MOORT_2,2018-05-17,19.13
MOORT_2,2018-05-18,19.13
MOORT_2,2018-05-19,19.14
MOORT_2,2018-05-20,19.13
MOORT_2,2018-05-21,19.01
MOORT_2,2018-05-22,18.94
MOORT_2,2018-05-23,19.08
MOORT_2,2018-05-24,19.21
MOORT_2,2018-05-25,19.33
MOORT_2,2018-05-26,19.18
MOORT_2,2018-05-27,19.06
MOORT_2,2018-05-28,19.02
MOORT_2,2018-05-29,18.92
MOORT_2,2018-05-30,18.93
MOORT_2,2018-05-31,18.92
MOORT_2,2018-06-01,19.78
MOORT_2,2018-06-02,19.63
MOORT_2,2018-06-03,19.52
MOORT_2,2018-06-04,19.38
MOORT_2,2018-06-05,19.29
MOORT_2,2018-06-06,19.21
MOORT_2,2018-06-07,19.15
MOORT_2,2018-06-08,19.12
MOORT_2,2018-06-09,19.08
MOORT_2,2018-06-10,19.0
MOORT_2,2018-06-11,18.95
MOORT_2,2018-06-12,18.95
MOORT_2,2018-06-13,18.97
MOORT_2,2018-06-14,18.9
MOORT_2,2018-06-15,18.91
MOORT_2,2018-06-16,18.88
MOORT_2,2018-06-17,18.88
MOORT_2,2018-06-18,18.9
MOORT_2,2018-06-19,18.94
MOORT_2,2018-06-20,18.91
MOORT_2,2018-06-21,18.88
MOORT_2,2018-06-22,18.9
MOORT_2,2018-06-23,18.91
MOORT_2,2018-06-24,18.88
MOORT_2,2018-06-25,18.88
MOORT_2,2018-06-26,18.87
MOORT_2,2018-06-27,18.84
MOORT_2,2018-06-28,18.78
MOORT_2,2018-06-29,18.74
MOORT_2,2018-06-30,18.69
MOORT_2,2018-07-01,18.62
MOORT_2,2018-07-02,18.63
MOORT_2,2018-07-03,18.63
MOORT_2,2018-07-04,18.61
MOORT_2,2018-07-05,18.59
MOORT_2,2018-07-06,18.65
MOORT_2,2018-07-07,18.67
MOORT_2,2018-07-08,18.65
MOORT_2,2018-07-09,18.65
MOORT_2,2018-07-10,18.6
MOORT_2,2018-07-11,18.62
MOORT_2,2018-07-12,18.62
MOORT_2,2018-07-13,18.63
MOORT_2,2018-07-14,18.6
MOORT_2,2018-07-15,18.52
MOORT_2,2018-07-16,18.44
MOORT_2,2018-07-17,18.52
MOORT_2,2018-07-18,18.52
MOORT_2,2018-07-19,18.52
MOORT_2,2018-07-20,18.46
MOORT_2,2018-07-21,18.45
MOORT_2,2018-07-22,18.43
MOORT_2,2018-07-23,18.42
MOORT_2,2018-07-24,18.39
MOORT_2,2018-07-25,18.54
MOORT_2,2018-07-26,18.44
MOORT_2,2018-07-27,18.35
MOORT_2,2018-07-28,18.39
MOORT_2,2018-07-29,18.36
MOORT_2,2018-07-30,18.39
MOORT_2,2018-07-31,18.43
MOORT_2,2018-08-01,18.46
MOORT_2,2018-08-02,18.49
MOORT_2,2018-08-03,18.47
MOORT_2,2018-08-04,18.46
MOORT_2,2018-08-05,18.48
MOORT_2,2018-08-06,18.4
MOORT_2,2018-08-07,18.33
MOORT_2,2018-08-08,18.45
MOORT_2,2018-08-09,18.41
MOORT_2,2018-08-10,18.63
MOORT_2,2018-08-11,18.67
MOORT_2,2018-08-12,18.51
MOORT_2,2018-08-13,18.5
MOORT_2,2018-08-14,18.59
MOORT_2,2018-08-15,18.61
MOORT_2,2018-08-16,18.56
MOORT_2,2018-08-17,18.78
MOORT_2,2018-08-18,18.72
MOORT_2,2018-08-19,18.7
MOORT_2,2018-08-20,18.69
MOORT_2,2018-08-21,18.7
MOORT_2,2018-08-22,18.69
MOORT_2,2018-08-23,18.63
MOORT_2,2018-08-24,18.59
MOORT_2,2018-08-25,18.61
MOORT_2,2018-08-26,18.65
MOORT_2,2018-08-27,18.63
MOORT_2,2018-08-28,18.69
MOORT_2,2018-08-29,18.65
MOORT_2,2018-08-30,18.87
MOORT_2,2018-08-31,18.79
MOORT_2,2018-09-01,18.79
MOORT_2,2018-09-02,18.75
MOORT_2,2018-09-03,18.68
MOORT_2,2018-09-04,18.73
MOORT_2,2018-09-05,18.75
MOORT_2,2018-09-06,18.7
MOORT_2,2018-09-07,18.72
MOORT_2,2018-09-08,18.69
MOORT_2,2018-09-09,18.66
MOORT_2,2018-09-10,18.67
MOORT_2,2018-09-11,18.62
MOORT_2,2018-09-12,18.64
MOORT_2,2018-09-13,18.63
MOORT_2,2018-09-14,18.61
MOORT_2,2018-09-15,18.58
